~id,~label,menu_item_id,name,price,description
menuItem_restaurant_000135_04,MenuItem,menuItem_restaurant_000135_04,Menu Item 4 at restaurant_000135,6.87,Delicious food
menuItem_restaurant_000135_05,MenuItem,menuItem_restaurant_000135_05,Menu Item 5 at restaurant_000135,11.9,Delicious food
menuItem_restaurant_000135_06,MenuItem,menuItem_restaurant_000135_06,Menu Item 6 at restaurant_000135,11.46,Delicious food
menuItem_restaurant_000136_01,MenuItem,menuItem_restaurant_000136_01,Menu Item 1 at restaurant_000136,13.67,Delicious food
menuItem_restaurant_000136_02,MenuItem,menuItem_restaurant_000136_02,Menu Item 2 at restaurant_000136,21.43,Delicious food
menuItem_restaurant_000136_03,MenuItem,menuItem_restaurant_000136_03,Menu Item 3 at restaurant_000136,13.61,Delicious food
menuItem_restaurant_000136_04,MenuItem,menuItem_restaurant_000136_04,Menu Item 4 at restaurant_000136,10.36,Delicious food
menuItem_restaurant_000136_05,MenuItem,menuItem_restaurant_000136_05,Menu Item 5 at restaurant_000136,7.84,Delicious food
menuItem_restaurant_000137_01,MenuItem,menuItem_restaurant_000137_01,Menu Item 1 at restaurant_000137,17.67,Delicious food
menuItem_restaurant_000137_02,MenuItem,menuItem_restaurant_000137_02,Menu Item 2 at restaurant_000137,17.21,Delicious food
menuItem_restaurant_000137_03,MenuItem,menuItem_restaurant_000137_03,Menu Item 3 at restaurant_000137,15.06,Delicious food
menuItem_restaurant_000137_04,MenuItem,menuItem_restaurant_000137_04,Menu Item 4 at restaurant_000137,6.0,Delicious food
menuItem_restaurant_000137_05,MenuItem,menuItem_restaurant_000137_05,Menu Item 5 at restaurant_000137,15.75,Delicious food
menuItem_restaurant_000137_06,MenuItem,menuItem_restaurant_000137_06,Menu Item 6 at restaurant_000137,12.34,Delicious food
menuItem_restaurant_000137_07,MenuItem,menuItem_restaurant_000137_07,Menu Item 7 at restaurant_000137,21.39,Delicious food
menuItem_restaurant_000137_08,MenuItem,menuItem_restaurant_000137_08,Menu Item 8 at restaurant_000137,9.97,Delicious food
menuItem_restaurant_000138_01,MenuItem,menuItem_restaurant_000138_01,Menu Item 1 at restaurant_000138,9.96,Delicious food
menuItem_restaurant_000138_02,MenuItem,menuItem_restaurant_000138_02,Menu Item 2 at restaurant_000138,20.83,Delicious food
menuItem_restaurant_000138_03,MenuItem,menuItem_restaurant_000138_03,Menu Item 3 at restaurant_000138,10.93,Delicious food
menuItem_restaurant_000138_04,MenuItem,menuItem_restaurant_000138_04,Menu Item 4 at restaurant_000138,24.92,Delicious food
menuItem_restaurant_000138_05,MenuItem,menuItem_restaurant_000138_05,Menu Item 5 at restaurant_000138,28.26,Delicious food
menuItem_restaurant_000138_06,MenuItem,menuItem_restaurant_000138_06,Menu Item 6 at restaurant_000138,16.6,Delicious food
menuItem_restaurant_000138_07,MenuItem,menuItem_restaurant_000138_07,Menu Item 7 at restaurant_000138,20.45,Delicious food
menuItem_restaurant_000138_08,MenuItem,menuItem_restaurant_000138_08,Menu Item 8 at restaurant_000138,11.16,Delicious food
menuItem_restaurant_000139_01,MenuItem,menuItem_restaurant_000139_01,Menu Item 1 at restaurant_000139,28.72,Delicious food
menuItem_restaurant_000139_02,MenuItem,menuItem_restaurant_000139_02,Menu Item 2 at restaurant_000139,16.55,Delicious food
menuItem_restaurant_000139_03,MenuItem,menuItem_restaurant_000139_03,Menu Item 3 at restaurant_000139,5.27,Delicious food
menuItem_restaurant_000139_04,MenuItem,menuItem_restaurant_000139_04,Menu Item 4 at restaurant_000139,18.66,Delicious food
menuItem_restaurant_000139_05,MenuItem,menuItem_restaurant_000139_05,Menu Item 5 at restaurant_000139,28.83,Delicious food
menuItem_restaurant_000139_06,MenuItem,menuItem_restaurant_000139_06,Menu Item 6 at restaurant_000139,14.74,Delicious food
menuItem_restaurant_000139_07,MenuItem,menuItem_restaurant_000139_07,Menu Item 7 at restaurant_000139,27.05,Delicious food
menuItem_restaurant_000140_01,MenuItem,menuItem_restaurant_000140_01,Menu Item 1 at restaurant_000140,22.29,Delicious food
menuItem_restaurant_000140_02,MenuItem,menuItem_restaurant_000140_02,Menu Item 2 at restaurant_000140,24.58,Delicious food
menuItem_restaurant_000140_03,MenuItem,menuItem_restaurant_000140_03,Menu Item 3 at restaurant_000140,14.22,Delicious food
menuItem_restaurant_000140_04,MenuItem,menuItem_restaurant_000140_04,Menu Item 4 at restaurant_000140,12.84,Delicious food
menuItem_restaurant_000140_05,MenuItem,menuItem_restaurant_000140_05,Menu Item 5 at restaurant_000140,17.49,Delicious food
menuItem_restaurant_000140_06,MenuItem,menuItem_restaurant_000140_06,Menu Item 6 at restaurant_000140,6.32,Delicious food
menuItem_restaurant_000140_07,MenuItem,menuItem_restaurant_000140_07,Menu Item 7 at restaurant_000140,8.28,Delicious food
menuItem_restaurant_000140_08,MenuItem,menuItem_restaurant_000140_08,Menu Item 8 at restaurant_000140,19.93,Delicious food
menuItem_restaurant_000140_09,MenuItem,menuItem_restaurant_000140_09,Menu Item 9 at restaurant_000140,22.89,Delicious food
menuItem_restaurant_000141_01,MenuItem,menuItem_restaurant_000141_01,Menu Item 1 at restaurant_000141,14.66,Delicious food
menuItem_restaurant_000141_02,MenuItem,menuItem_restaurant_000141_02,Menu Item 2 at restaurant_000141,13.48,Delicious food
menuItem_restaurant_000141_03,MenuItem,menuItem_restaurant_000141_03,Menu Item 3 at restaurant_000141,8.85,Delicious food
menuItem_restaurant_000141_04,MenuItem,menuItem_restaurant_000141_04,Menu Item 4 at restaurant_000141,19.85,Delicious food
menuItem_restaurant_000141_05,MenuItem,menuItem_restaurant_000141_05,Menu Item 5 at restaurant_000141,9.47,Delicious food
menuItem_restaurant_000141_06,MenuItem,menuItem_restaurant_000141_06,Menu Item 6 at restaurant_000141,6.16,Delicious food
menuItem_restaurant_000142_01,MenuItem,menuItem_restaurant_000142_01,Menu Item 1 at restaurant_000142,23.36,Delicious food
menuItem_restaurant_000142_02,MenuItem,menuItem_restaurant_000142_02,Menu Item 2 at restaurant_000142,26.97,Delicious food
menuItem_restaurant_000142_03,MenuItem,menuItem_restaurant_000142_03,Menu Item 3 at restaurant_000142,11.24,Delicious food
menuItem_restaurant_000142_04,MenuItem,menuItem_restaurant_000142_04,Menu Item 4 at restaurant_000142,22.73,Delicious food
menuItem_restaurant_000142_05,MenuItem,menuItem_restaurant_000142_05,Menu Item 5 at restaurant_000142,17.64,Delicious food
menuItem_restaurant_000142_06,MenuItem,menuItem_restaurant_000142_06,Menu Item 6 at restaurant_000142,27.99,Delicious food
menuItem_restaurant_000142_07,MenuItem,menuItem_restaurant_000142_07,Menu Item 7 at restaurant_000142,18.37,Delicious food
menuItem_restaurant_000143_01,MenuItem,menuItem_restaurant_000143_01,Menu Item 1 at restaurant_000143,23.44,Delicious food
menuItem_restaurant_000143_02,MenuItem,menuItem_restaurant_000143_02,Menu Item 2 at restaurant_000143,21.37,Delicious food
menuItem_restaurant_000143_03,MenuItem,menuItem_restaurant_000143_03,Menu Item 3 at restaurant_000143,16.33,Delicious food
menuItem_restaurant_000143_04,MenuItem,menuItem_restaurant_000143_04,Menu Item 4 at restaurant_000143,8.16,Delicious food
menuItem_restaurant_000143_05,MenuItem,menuItem_restaurant_000143_05,Menu Item 5 at restaurant_000143,14.29,Delicious food
menuItem_restaurant_000143_06,MenuItem,menuItem_restaurant_000143_06,Menu Item 6 at restaurant_000143,7.97,Delicious food
menuItem_restaurant_000143_07,MenuItem,menuItem_restaurant_000143_07,Menu Item 7 at restaurant_000143,15.66,Delicious food
menuItem_restaurant_000143_08,MenuItem,menuItem_restaurant_000143_08,Menu Item 8 at restaurant_000143,15.34,Delicious food
menuItem_restaurant_000144_01,MenuItem,menuItem_restaurant_000144_01,Menu Item 1 at restaurant_000144,22.51,Delicious food
menuItem_restaurant_000144_02,MenuItem,menuItem_restaurant_000144_02,Menu Item 2 at restaurant_000144,16.81,Delicious food
menuItem_restaurant_000144_03,MenuItem,menuItem_restaurant_000144_03,Menu Item 3 at restaurant_000144,12.47,Delicious food
menuItem_restaurant_000144_04,MenuItem,menuItem_restaurant_000144_04,Menu Item 4 at restaurant_000144,29.95,Delicious food
menuItem_restaurant_000144_05,MenuItem,menuItem_restaurant_000144_05,Menu Item 5 at restaurant_000144,22.67,Delicious food
menuItem_restaurant_000144_06,MenuItem,menuItem_restaurant_000144_06,Menu Item 6 at restaurant_000144,13.64,Delicious food
menuItem_restaurant_000144_07,MenuItem,menuItem_restaurant_000144_07,Menu Item 7 at restaurant_000144,10.06,Delicious food
menuItem_restaurant_000144_08,MenuItem,menuItem_restaurant_000144_08,Menu Item 8 at restaurant_000144,26.83,Delicious food
menuItem_restaurant_000144_09,MenuItem,menuItem_restaurant_000144_09,Menu Item 9 at restaurant_000144,8.23,Delicious food
menuItem_restaurant_000145_01,MenuItem,menuItem_restaurant_000145_01,Menu Item 1 at restaurant_000145,19.37,Delicious food
menuItem_restaurant_000145_02,MenuItem,menuItem_restaurant_000145_02,Menu Item 2 at restaurant_000145,13.81,Delicious food
menuItem_restaurant_000145_03,MenuItem,menuItem_restaurant_000145_03,Menu Item 3 at restaurant_000145,16.57,Delicious food
menuItem_restaurant_000145_04,MenuItem,menuItem_restaurant_000145_04,Menu Item 4 at restaurant_000145,21.49,Delicious food
menuItem_restaurant_000145_05,MenuItem,menuItem_restaurant_000145_05,Menu Item 5 at restaurant_000145,26.23,Delicious food
menuItem_restaurant_000145_06,MenuItem,menuItem_restaurant_000145_06,Menu Item 6 at restaurant_000145,7.69,Delicious food
menuItem_restaurant_000145_07,MenuItem,menuItem_restaurant_000145_07,Menu Item 7 at restaurant_000145,6.81,Delicious food
menuItem_restaurant_000145_08,MenuItem,menuItem_restaurant_000145_08,Menu Item 8 at restaurant_000145,9.28,Delicious food
menuItem_restaurant_000145_09,MenuItem,menuItem_restaurant_000145_09,Menu Item 9 at restaurant_000145,22.09,Delicious food
menuItem_restaurant_000146_01,MenuItem,menuItem_restaurant_000146_01,Menu Item 1 at restaurant_000146,18.98,Delicious food
menuItem_restaurant_000146_02,MenuItem,menuItem_restaurant_000146_02,Menu Item 2 at restaurant_000146,8.13,Delicious food
menuItem_restaurant_000146_03,MenuItem,menuItem_restaurant_000146_03,Menu Item 3 at restaurant_000146,14.79,Delicious food
menuItem_restaurant_000146_04,MenuItem,menuItem_restaurant_000146_04,Menu Item 4 at restaurant_000146,13.56,Delicious food
menuItem_restaurant_000146_05,MenuItem,menuItem_restaurant_000146_05,Menu Item 5 at restaurant_000146,27.78,Delicious food
menuItem_restaurant_000146_06,MenuItem,menuItem_restaurant_000146_06,Menu Item 6 at restaurant_000146,29.23,Delicious food
menuItem_restaurant_000146_07,MenuItem,menuItem_restaurant_000146_07,Menu Item 7 at restaurant_000146,26.66,Delicious food
menuItem_restaurant_000146_08,MenuItem,menuItem_restaurant_000146_08,Menu Item 8 at restaurant_000146,18.5,Delicious food
menuItem_restaurant_000147_01,MenuItem,menuItem_restaurant_000147_01,Menu Item 1 at restaurant_000147,10.85,Delicious food
menuItem_restaurant_000147_02,MenuItem,menuItem_restaurant_000147_02,Menu Item 2 at restaurant_000147,22.48,Delicious food
menuItem_restaurant_000147_03,MenuItem,menuItem_restaurant_000147_03,Menu Item 3 at restaurant_000147,22.96,Delicious food
menuItem_restaurant_000147_04,MenuItem,menuItem_restaurant_000147_04,Menu Item 4 at restaurant_000147,9.84,Delicious food
menuItem_restaurant_000147_05,MenuItem,menuItem_restaurant_000147_05,Menu Item 5 at restaurant_000147,19.87,Delicious food
menuItem_restaurant_000147_06,MenuItem,menuItem_restaurant_000147_06,Menu Item 6 at restaurant_000147,20.88,Delicious food
menuItem_restaurant_000147_07,MenuItem,menuItem_restaurant_000147_07,Menu Item 7 at restaurant_000147,17.75,Delicious food
menuItem_restaurant_000147_08,MenuItem,menuItem_restaurant_000147_08,Menu Item 8 at restaurant_000147,12.5,Delicious food
menuItem_restaurant_000147_09,MenuItem,menuItem_restaurant_000147_09,Menu Item 9 at restaurant_000147,13.25,Delicious food
menuItem_restaurant_000148_01,MenuItem,menuItem_restaurant_000148_01,Menu Item 1 at restaurant_000148,11.08,Delicious food
menuItem_restaurant_000148_02,MenuItem,menuItem_restaurant_000148_02,Menu Item 2 at restaurant_000148,19.45,Delicious food
menuItem_restaurant_000148_03,MenuItem,menuItem_restaurant_000148_03,Menu Item 3 at restaurant_000148,19.96,Delicious food
menuItem_restaurant_000148_04,MenuItem,menuItem_restaurant_000148_04,Menu Item 4 at restaurant_000148,27.21,Delicious food
menuItem_restaurant_000148_05,MenuItem,menuItem_restaurant_000148_05,Menu Item 5 at restaurant_000148,28.29,Delicious food
menuItem_restaurant_000148_06,MenuItem,menuItem_restaurant_000148_06,Menu Item 6 at restaurant_000148,7.02,Delicious food
menuItem_restaurant_000149_01,MenuItem,menuItem_restaurant_000149_01,Menu Item 1 at restaurant_000149,18.42,Delicious food
menuItem_restaurant_000149_02,MenuItem,menuItem_restaurant_000149_02,Menu Item 2 at restaurant_000149,29.86,Delicious food
menuItem_restaurant_000149_03,MenuItem,menuItem_restaurant_000149_03,Menu Item 3 at restaurant_000149,28.39,Delicious food
menuItem_restaurant_000149_04,MenuItem,menuItem_restaurant_000149_04,Menu Item 4 at restaurant_000149,22.84,Delicious food
menuItem_restaurant_000149_05,MenuItem,menuItem_restaurant_000149_05,Menu Item 5 at restaurant_000149,13.02,Delicious food
menuItem_restaurant_000149_06,MenuItem,menuItem_restaurant_000149_06,Menu Item 6 at restaurant_000149,29.3,Delicious food
menuItem_restaurant_000150_01,MenuItem,menuItem_restaurant_000150_01,Menu Item 1 at restaurant_000150,26.54,Delicious food
menuItem_restaurant_000150_02,MenuItem,menuItem_restaurant_000150_02,Menu Item 2 at restaurant_000150,9.53,Delicious food
menuItem_restaurant_000150_03,MenuItem,menuItem_restaurant_000150_03,Menu Item 3 at restaurant_000150,21.6,Delicious food
menuItem_restaurant_000150_04,MenuItem,menuItem_restaurant_000150_04,Menu Item 4 at restaurant_000150,9.47,Delicious food
menuItem_restaurant_000150_05,MenuItem,menuItem_restaurant_000150_05,Menu Item 5 at restaurant_000150,19.19,Delicious food
menuItem_restaurant_000150_06,MenuItem,menuItem_restaurant_000150_06,Menu Item 6 at restaurant_000150,27.56,Delicious food
menuItem_restaurant_000150_07,MenuItem,menuItem_restaurant_000150_07,Menu Item 7 at restaurant_000150,22.13,Delicious food
menuItem_restaurant_000151_01,MenuItem,menuItem_restaurant_000151_01,Menu Item 1 at restaurant_000151,28.9,Delicious food
menuItem_restaurant_000151_02,MenuItem,menuItem_restaurant_000151_02,Menu Item 2 at restaurant_000151,29.04,Delicious food
menuItem_restaurant_000151_03,MenuItem,menuItem_restaurant_000151_03,Menu Item 3 at restaurant_000151,8.93,Delicious food
menuItem_restaurant_000151_04,MenuItem,menuItem_restaurant_000151_04,Menu Item 4 at restaurant_000151,13.39,Delicious food
menuItem_restaurant_000151_05,MenuItem,menuItem_restaurant_000151_05,Menu Item 5 at restaurant_000151,29.48,Delicious food
menuItem_restaurant_000152_01,MenuItem,menuItem_restaurant_000152_01,Menu Item 1 at restaurant_000152,21.7,Delicious food
menuItem_restaurant_000152_02,MenuItem,menuItem_restaurant_000152_02,Menu Item 2 at restaurant_000152,17.44,Delicious food
menuItem_restaurant_000152_03,MenuItem,menuItem_restaurant_000152_03,Menu Item 3 at restaurant_000152,8.62,Delicious food
menuItem_restaurant_000152_04,MenuItem,menuItem_restaurant_000152_04,Menu Item 4 at restaurant_000152,11.02,Delicious food
menuItem_restaurant_000152_05,MenuItem,menuItem_restaurant_000152_05,Menu Item 5 at restaurant_000152,24.44,Delicious food
menuItem_restaurant_000153_01,MenuItem,menuItem_restaurant_000153_01,Menu Item 1 at restaurant_000153,19.51,Delicious food
menuItem_restaurant_000153_02,MenuItem,menuItem_restaurant_000153_02,Menu Item 2 at restaurant_000153,8.61,Delicious food
menuItem_restaurant_000153_03,MenuItem,menuItem_restaurant_000153_03,Menu Item 3 at restaurant_000153,17.0,Delicious food
menuItem_restaurant_000153_04,MenuItem,menuItem_restaurant_000153_04,Menu Item 4 at restaurant_000153,23.85,Delicious food
menuItem_restaurant_000153_05,MenuItem,menuItem_restaurant_000153_05,Menu Item 5 at restaurant_000153,22.14,Delicious food
menuItem_restaurant_000153_06,MenuItem,menuItem_restaurant_000153_06,Menu Item 6 at restaurant_000153,27.28,Delicious food
menuItem_restaurant_000153_07,MenuItem,menuItem_restaurant_000153_07,Menu Item 7 at restaurant_000153,26.39,Delicious food
menuItem_restaurant_000153_08,MenuItem,menuItem_restaurant_000153_08,Menu Item 8 at restaurant_000153,5.93,Delicious food
menuItem_restaurant_000153_09,MenuItem,menuItem_restaurant_000153_09,Menu Item 9 at restaurant_000153,29.43,Delicious food
menuItem_restaurant_000154_01,MenuItem,menuItem_restaurant_000154_01,Menu Item 1 at restaurant_000154,11.13,Delicious food
menuItem_restaurant_000154_02,MenuItem,menuItem_restaurant_000154_02,Menu Item 2 at restaurant_000154,19.33,Delicious food
menuItem_restaurant_000154_03,MenuItem,menuItem_restaurant_000154_03,Menu Item 3 at restaurant_000154,14.07,Delicious food
menuItem_restaurant_000154_04,MenuItem,menuItem_restaurant_000154_04,Menu Item 4 at restaurant_000154,20.95,Delicious food
menuItem_restaurant_000154_05,MenuItem,menuItem_restaurant_000154_05,Menu Item 5 at restaurant_000154,20.15,Delicious food
menuItem_restaurant_000154_06,MenuItem,menuItem_restaurant_000154_06,Menu Item 6 at restaurant_000154,19.5,Delicious food
menuItem_restaurant_000154_07,MenuItem,menuItem_restaurant_000154_07,Menu Item 7 at restaurant_000154,28.67,Delicious food
menuItem_restaurant_000154_08,MenuItem,menuItem_restaurant_000154_08,Menu Item 8 at restaurant_000154,26.4,Delicious food
menuItem_restaurant_000155_01,MenuItem,menuItem_restaurant_000155_01,Menu Item 1 at restaurant_000155,26.74,Delicious food
menuItem_restaurant_000155_02,MenuItem,menuItem_restaurant_000155_02,Menu Item 2 at restaurant_000155,23.93,Delicious food
menuItem_restaurant_000155_03,MenuItem,menuItem_restaurant_000155_03,Menu Item 3 at restaurant_000155,26.42,Delicious food
menuItem_restaurant_000155_04,MenuItem,menuItem_restaurant_000155_04,Menu Item 4 at restaurant_000155,7.65,Delicious food
menuItem_restaurant_000155_05,MenuItem,menuItem_restaurant_000155_05,Menu Item 5 at restaurant_000155,29.15,Delicious food
menuItem_restaurant_000155_06,MenuItem,menuItem_restaurant_000155_06,Menu Item 6 at restaurant_000155,27.66,Delicious food
menuItem_restaurant_000156_01,MenuItem,menuItem_restaurant_000156_01,Menu Item 1 at restaurant_000156,10.02,Delicious food
menuItem_restaurant_000156_02,MenuItem,menuItem_restaurant_000156_02,Menu Item 2 at restaurant_000156,14.7,Delicious food
menuItem_restaurant_000156_03,MenuItem,menuItem_restaurant_000156_03,Menu Item 3 at restaurant_000156,25.34,Delicious food
menuItem_restaurant_000156_04,MenuItem,menuItem_restaurant_000156_04,Menu Item 4 at restaurant_000156,27.63,Delicious food
menuItem_restaurant_000156_05,MenuItem,menuItem_restaurant_000156_05,Menu Item 5 at restaurant_000156,7.67,Delicious food
menuItem_restaurant_000156_06,MenuItem,menuItem_restaurant_000156_06,Menu Item 6 at restaurant_000156,15.57,Delicious food
menuItem_restaurant_000156_07,MenuItem,menuItem_restaurant_000156_07,Menu Item 7 at restaurant_000156,20.39,Delicious food
menuItem_restaurant_000156_08,MenuItem,menuItem_restaurant_000156_08,Menu Item 8 at restaurant_000156,11.95,Delicious food
menuItem_restaurant_000156_09,MenuItem,menuItem_restaurant_000156_09,Menu Item 9 at restaurant_000156,18.14,Delicious food
menuItem_restaurant_000156_10,MenuItem,menuItem_restaurant_000156_10,Menu Item 10 at restaurant_000156,11.15,Delicious food
menuItem_restaurant_000157_01,MenuItem,menuItem_restaurant_000157_01,Menu Item 1 at restaurant_000157,15.86,Delicious food
menuItem_restaurant_000157_02,MenuItem,menuItem_restaurant_000157_02,Menu Item 2 at restaurant_000157,7.39,Delicious food
menuItem_restaurant_000157_03,MenuItem,menuItem_restaurant_000157_03,Menu Item 3 at restaurant_000157,14.26,Delicious food
menuItem_restaurant_000157_04,MenuItem,menuItem_restaurant_000157_04,Menu Item 4 at restaurant_000157,11.95,Delicious food
menuItem_restaurant_000157_05,MenuItem,menuItem_restaurant_000157_05,Menu Item 5 at restaurant_000157,10.44,Delicious food
menuItem_restaurant_000157_06,MenuItem,menuItem_restaurant_000157_06,Menu Item 6 at restaurant_000157,6.52,Delicious food
menuItem_restaurant_000157_07,MenuItem,menuItem_restaurant_000157_07,Menu Item 7 at restaurant_000157,18.19,Delicious food
menuItem_restaurant_000158_01,MenuItem,menuItem_restaurant_000158_01,Menu Item 1 at restaurant_000158,25.7,Delicious food
menuItem_restaurant_000158_02,MenuItem,menuItem_restaurant_000158_02,Menu Item 2 at restaurant_000158,11.69,Delicious food
menuItem_restaurant_000158_03,MenuItem,menuItem_restaurant_000158_03,Menu Item 3 at restaurant_000158,15.5,Delicious food
menuItem_restaurant_000158_04,MenuItem,menuItem_restaurant_000158_04,Menu Item 4 at restaurant_000158,14.5,Delicious food
menuItem_restaurant_000158_05,MenuItem,menuItem_restaurant_000158_05,Menu Item 5 at restaurant_000158,13.55,Delicious food
menuItem_restaurant_000158_06,MenuItem,menuItem_restaurant_000158_06,Menu Item 6 at restaurant_000158,5.53,Delicious food
menuItem_restaurant_000158_07,MenuItem,menuItem_restaurant_000158_07,Menu Item 7 at restaurant_000158,29.51,Delicious food
menuItem_restaurant_000159_01,MenuItem,menuItem_restaurant_000159_01,Menu Item 1 at restaurant_000159,11.39,Delicious food
menuItem_restaurant_000159_02,MenuItem,menuItem_restaurant_000159_02,Menu Item 2 at restaurant_000159,5.15,Delicious food
menuItem_restaurant_000159_03,MenuItem,menuItem_restaurant_000159_03,Menu Item 3 at restaurant_000159,22.32,Delicious food
menuItem_restaurant_000159_04,MenuItem,menuItem_restaurant_000159_04,Menu Item 4 at restaurant_000159,16.99,Delicious food
menuItem_restaurant_000159_05,MenuItem,menuItem_restaurant_000159_05,Menu Item 5 at restaurant_000159,5.26,Delicious food
menuItem_restaurant_000159_06,MenuItem,menuItem_restaurant_000159_06,Menu Item 6 at restaurant_000159,16.17,Delicious food
menuItem_restaurant_000160_01,MenuItem,menuItem_restaurant_000160_01,Menu Item 1 at restaurant_000160,24.59,Delicious food
menuItem_restaurant_000160_02,MenuItem,menuItem_restaurant_000160_02,Menu Item 2 at restaurant_000160,29.19,Delicious food
menuItem_restaurant_000160_03,MenuItem,menuItem_restaurant_000160_03,Menu Item 3 at restaurant_000160,18.43,Delicious food
menuItem_restaurant_000160_04,MenuItem,menuItem_restaurant_000160_04,Menu Item 4 at restaurant_000160,22.32,Delicious food
menuItem_restaurant_000160_05,MenuItem,menuItem_restaurant_000160_05,Menu Item 5 at restaurant_000160,11.3,Delicious food
menuItem_restaurant_000160_06,MenuItem,menuItem_restaurant_000160_06,Menu Item 6 at restaurant_000160,28.63,Delicious food
menuItem_restaurant_000160_07,MenuItem,menuItem_restaurant_000160_07,Menu Item 7 at restaurant_000160,13.58,Delicious food
menuItem_restaurant_000161_01,MenuItem,menuItem_restaurant_000161_01,Menu Item 1 at restaurant_000161,24.21,Delicious food
menuItem_restaurant_000161_02,MenuItem,menuItem_restaurant_000161_02,Menu Item 2 at restaurant_000161,27.24,Delicious food
menuItem_restaurant_000161_03,MenuItem,menuItem_restaurant_000161_03,Menu Item 3 at restaurant_000161,10.99,Delicious food
menuItem_restaurant_000161_04,MenuItem,menuItem_restaurant_000161_04,Menu Item 4 at restaurant_000161,7.65,Delicious food
menuItem_restaurant_000161_05,MenuItem,menuItem_restaurant_000161_05,Menu Item 5 at restaurant_000161,23.26,Delicious food
menuItem_restaurant_000161_06,MenuItem,menuItem_restaurant_000161_06,Menu Item 6 at restaurant_000161,24.42,Delicious food
menuItem_restaurant_000161_07,MenuItem,menuItem_restaurant_000161_07,Menu Item 7 at restaurant_000161,14.81,Delicious food
menuItem_restaurant_000161_08,MenuItem,menuItem_restaurant_000161_08,Menu Item 8 at restaurant_000161,16.83,Delicious food
menuItem_restaurant_000161_09,MenuItem,menuItem_restaurant_000161_09,Menu Item 9 at restaurant_000161,21.74,Delicious food
menuItem_restaurant_000162_01,MenuItem,menuItem_restaurant_000162_01,Menu Item 1 at restaurant_000162,19.9,Delicious food
menuItem_restaurant_000162_02,MenuItem,menuItem_restaurant_000162_02,Menu Item 2 at restaurant_000162,7.23,Delicious food
menuItem_restaurant_000162_03,MenuItem,menuItem_restaurant_000162_03,Menu Item 3 at restaurant_000162,27.34,Delicious food
menuItem_restaurant_000162_04,MenuItem,menuItem_restaurant_000162_04,Menu Item 4 at restaurant_000162,24.37,Delicious food
menuItem_restaurant_000162_05,MenuItem,menuItem_restaurant_000162_05,Menu Item 5 at restaurant_000162,7.72,Delicious food
menuItem_restaurant_000162_06,MenuItem,menuItem_restaurant_000162_06,Menu Item 6 at restaurant_000162,21.15,Delicious food
menuItem_restaurant_000162_07,MenuItem,menuItem_restaurant_000162_07,Menu Item 7 at restaurant_000162,15.0,Delicious food
menuItem_restaurant_000162_08,MenuItem,menuItem_restaurant_000162_08,Menu Item 8 at restaurant_000162,25.13,Delicious food
menuItem_restaurant_000162_09,MenuItem,menuItem_restaurant_000162_09,Menu Item 9 at restaurant_000162,15.38,Delicious food
menuItem_restaurant_000162_10,MenuItem,menuItem_restaurant_000162_10,Menu Item 10 at restaurant_000162,8.77,Delicious food
menuItem_restaurant_000163_01,MenuItem,menuItem_restaurant_000163_01,Menu Item 1 at restaurant_000163,13.9,Delicious food
menuItem_restaurant_000163_02,MenuItem,menuItem_restaurant_000163_02,Menu Item 2 at restaurant_000163,6.32,Delicious food
menuItem_restaurant_000163_03,MenuItem,menuItem_restaurant_000163_03,Menu Item 3 at restaurant_000163,25.78,Delicious food
menuItem_restaurant_000163_04,MenuItem,menuItem_restaurant_000163_04,Menu Item 4 at restaurant_000163,7.93,Delicious food
menuItem_restaurant_000163_05,MenuItem,menuItem_restaurant_000163_05,Menu Item 5 at restaurant_000163,27.11,Delicious food
menuItem_restaurant_000164_01,MenuItem,menuItem_restaurant_000164_01,Menu Item 1 at restaurant_000164,16.92,Delicious food
menuItem_restaurant_000164_02,MenuItem,menuItem_restaurant_000164_02,Menu Item 2 at restaurant_000164,19.36,Delicious food
menuItem_restaurant_000164_03,MenuItem,menuItem_restaurant_000164_03,Menu Item 3 at restaurant_000164,24.24,Delicious food
menuItem_restaurant_000164_04,MenuItem,menuItem_restaurant_000164_04,Menu Item 4 at restaurant_000164,15.88,Delicious food
menuItem_restaurant_000164_05,MenuItem,menuItem_restaurant_000164_05,Menu Item 5 at restaurant_000164,9.01,Delicious food
menuItem_restaurant_000164_06,MenuItem,menuItem_restaurant_000164_06,Menu Item 6 at restaurant_000164,13.19,Delicious food
menuItem_restaurant_000164_07,MenuItem,menuItem_restaurant_000164_07,Menu Item 7 at restaurant_000164,20.84,Delicious food
menuItem_restaurant_000164_08,MenuItem,menuItem_restaurant_000164_08,Menu Item 8 at restaurant_000164,28.71,Delicious food
menuItem_restaurant_000164_09,MenuItem,menuItem_restaurant_000164_09,Menu Item 9 at restaurant_000164,17.82,Delicious food
menuItem_restaurant_000164_10,MenuItem,menuItem_restaurant_000164_10,Menu Item 10 at restaurant_000164,24.0,Delicious food
menuItem_restaurant_000165_01,MenuItem,menuItem_restaurant_000165_01,Menu Item 1 at restaurant_000165,14.47,Delicious food
menuItem_restaurant_000165_02,MenuItem,menuItem_restaurant_000165_02,Menu Item 2 at restaurant_000165,17.35,Delicious food
